S,District,Division,Max_Temp,Min_Temp,Avg_Temp,Humidity,Rainfall,Rainfall_Lag_7,Rainfall_Lag_14,Rainfall_Lag_21,Rainfall_Lag_30,Temp_Lag_7,Humidity_Lag_7,Humidity_Lag_14,Humidity_Lag_21,Humidity_Lag_30,Dengue_Lag_7,Population_Density,Urban_Index,Dengue_case
6/9/2025,Dhaka,Dhaka,29.11,22.98,26.05,85.99,20.86,174.91,8.27,13.87,8.98,26.22,86.6,70.18,66.77,75.24,554,1697.69,0.23,12
6/10/2025,Dhaka,Dhaka,28.19,22.66,25.43,83.64,15.62,181.54,11.33,6.61,11.53,26.32,86.53,77.24,74.88,71.64,574,1697.69,0.23,13
6/11/2025,Dhaka,Dhaka,36.5,28.87,32.68,87.31,26.66,171.94,12.16,10.62,13.45,26.48,85.83,79.84,73.68,72.32,551,1697.69,0.23,12
6/12/2025,Dhaka,Dhaka,27.8,20.61,24.2,89.18,39.83,181.54,9.99,14.85,14.24,27.81,86.17,66.24,68.58,79.56,530,1697.69,0.23,11
6/13/2025,Dhaka,Dhaka,35.02,27.37,31.2,86.54,17.76,193.83,5.24,10.17,14.38,26.53,86.67,65.78,76.41,75.88,545,1697.69,0.23,13
6/14/2025,Dhaka,Dhaka,36.22,28.86,32.54,88.04,26.3,189.4,5.31,9.08,14.08,26.89,86.81,78.03,75.09,71.33,560,1697.69,0.23,35
6/15/2025,Dhaka,Dhaka,27.09,20.96,24.02,76.69,29.35,186.26,24.54,11.4,7.94,28.59,86.95,81.79,75.25,70.37,571,1697.69,0.23,44
6/16/2025,Dhaka,Dhaka,28.84,22.63,25.74,86.29,21.7,176.39,14.23,8.27,12.26,28.02,85.34,86.5,70.18,73.75,577,1697.69,0.23,44
6/17/2025,Dhaka,Dhaka,27.4,22.02,24.71,86.36,25.47,177.23,25.22,11.33,7.55,27.97,85.38,88.48,77.24,70.76,557,1697.69,0.23,36
6/18/2025,Dhaka,Dhaka,31.84,25.04,28.44,85.65,21.08,187.08,17.06,12.16,13.87,27.87,85.77,84.94,79.84,66.77,553,1697.69,0.23,50
6/19/2025,Dhaka,Dhaka,31.94,23.92,27.93,75.2,31.79,181.5,27.55,9.99,6.61,27.26,85.54,85.69,66.24,74.88,554,1697.69,0.23,56
6/20/2025,Dhaka,Dhaka,28.21,19.01,23.61,89.35,14.45,173.46,22.19,5.24,10.62,27.8,83.54,85.56,65.78,73.68,544,1697.69,0.23,28
6/21/2025,Dhaka,Dhaka,30.76,24.49,27.63,80.71,10.42,170.15,29.44,5.31,14.85,26.71,83.94,87.08,78.03,68.58,530,1697.69,0.23,62
6/22/2025,Dhaka,Dhaka,26.44,17.74,22.09,81.3,26.38,154.26,39.22,24.54,10.17,26.01,82.89,87.94,81.79,76.41,505,1697.69,0.23,65
6/23/2025,Dhaka,Dhaka,25.31,16.3,20.81,81.87,24.3,151.3,20.86,14.23,9.08,25.74,83.55,85.99,86.5,75.09,512,1697.69,0.23,87
6/24/2025,Dhaka,Dhaka,28.06,20.12,24.09,79.89,25.4,153.89,15.62,25.22,11.4,25.03,82.92,83.64,88.48,75.25,544,1697.69,0.23,92
6/25/2025,Dhaka,Dhaka,32.33,26.37,29.35,88.19,34.57,153.82,26.66,17.06,8.27,24.94,82,87.31,84.94,70.18,546,1697.69,0.23,73
6/26/2025,Dhaka,Dhaka,25.69,18.1,21.9,83.53,27.81,167.31,39.83,27.55,11.33,25.07,82.36,89.18,85.69,77.24,564,1697.69,0.23,65
6/27/2025,Dhaka,Dhaka,26.39,17.7,22.05,80.67,14.95,163.33,17.76,22.19,12.16,24.21,83.55,86.54,85.56,79.84,535,1697.69,0.23,21
6/28/2025,Dhaka,Dhaka,34.96,27.39,31.18,81.48,16.09,163.83,26.3,29.44,9.99,23.99,82.31,88.04,87.08,66.24,542,1697.69,0.23,48
6/29/2025,Dhaka,Dhaka,34.05,25.72,29.89,83.25,24.45,169.5,29.35,39.22,5.24,24.49,82.42,76.69,87.94,65.78,560,1697.69,0.23,60
6/30/2025,Dhaka,Dhaka,28.71,20.23,24.47,85.75,23.01,167.57,21.7,20.86,5.31,25.61,82.7,86.29,85.99,78.03,548,1697.69,0.23,92
7/1/2025,Dhaka,Dhaka,31.43,25.19,28.31,88.29,23.62,166.27,25.47,15.62,24.54,26.13,83.25,86.36,83.64,81.79,539,1697.69,0.23,68
7/2/2025,Dhaka,Dhaka,31.86,24.08,27.97,77.34,37.99,164.5,21.08,26.66,14.23,26.73,84.45,85.65,87.31,86.5,549,1697.69,0.23,99
7/3/2025,Dhaka,Dhaka,31.78,23.96,27.87,79.1,32.74,167.92,31.79,39.83,25.22,26.54,82.9,75.2,89.18,88.48,543,1697.69,0.23,82
7/4/2025,Dhaka,Dhaka,29.29,22.55,25.92,77.81,26.33,172.85,14.45,17.76,17.06,27.39,82.27,89.35,86.54,84.94,570,1697.69,0.23,57
7/5/2025,Dhaka,Dhaka,29.43,20.36,24.9,84,16.33,184.23,10.42,26.3,27.55,27.94,81.86,80.71,88.04,85.69,550,1697.69,0.23,81
7/6/2025,Dhaka,Dhaka,34.28,26.6,30.44,75.97,14.34,184.46,26.38,29.35,22.19,27.05,82.22,81.3,76.69,85.56,553,1697.69,0.23,48
7/7/2025,Dhaka,Dhaka,30.69,21.26,25.98,84.76,29.1,174.35,24.3,21.7,29.44,27.12,81.18,81.87,86.29,87.08,534,1697.69,0.23,90
7/8/2025,Dhaka,Dhaka,25.5,18.43,21.96,82.56,27.77,180.45,25.4,25.47,39.22,27.34,81.04,79.89,86.36,87.94,527,1697.69,0.23,93
7/9/2025,Dhaka,Dhaka,34.68,28.19,31.43,79.41,24.61,184.6,34.57,21.08,20.86,26.43,80.22,88.19,85.65,85.99,520,1697.69,0.23,90
7/10/2025,Dhaka,Dhaka,31.93,25.29,28.61,85.7,13.54,171.22,27.81,31.79,15.62,26.93,80.51,83.53,75.2,83.64,519,1697.69,0.23,80
7/11/2025,Dhaka,Dhaka,34.12,28.07,31.1,78.71,12.03,152.02,14.95,14.45,26.66,27.03,81.46,80.67,89.35,87.31,510,1697.69,0.23,31
7/12/2025,Dhaka,Dhaka,33.15,24.2,28.68,75.57,33.32,137.72,16.09,10.42,39.83,27.77,81.59,81.48,80.71,89.18,522,1697.69,0.23,83
7/13/2025,Dhaka,Dhaka,27.64,20.11,23.88,86.11,23.22,154.72,24.45,26.38,17.76,28.31,80.38,83.25,81.3,86.54,529,1697.69,0.23,84
7/14/2025,Dhaka,Dhaka,25.51,19.17,22.34,78.5,10.85,163.6,23.01,24.3,26.3,27.38,81.83,85.75,81.87,88.04,545,1697.69,0.23,73
7/15/2025,Dhaka,Dhaka,35.34,29.16,32.25,77.2,31.84,145.35,23.62,25.4,29.35,26.86,80.94,88.29,79.89,76.69,532,1697.69,0.23,72
7/16/2025,Dhaka,Dhaka,34.02,26.59,30.3,79.02,35.81,149.41,37.99,34.57,21.7,28.33,80.17,77.34,88.19,86.29,542,1697.69,0.23,74
7/17/2025,Dhaka,Dhaka,33.34,24.42,28.88,77.87,13.71,160.61,32.74,27.81,25.47,28.16,80.11,79.1,83.53,86.36,553,1697.69,0.23,89
7/18/2025,Dhaka,Dhaka,33.44,26.07,29.75,85.05,30.14,160.77,26.33,14.95,21.08,28.2,79,77.81,80.67,85.65,531,1697.69,0.23,29
7/19/2025,Dhaka,Dhaka,27.16,17.93,22.55,80.05,14.81,178.89,16.33,16.09,31.79,28.01,79.9,84,81.48,75.2,551,1697.69,0.23,72
7/20/2025,Dhaka,Dhaka,30.02,21.31,25.67,87.46,14.89,160.37,14.34,24.45,14.45,27.14,80.54,75.97,83.25,89.35,530,1697.69,0.23,74
7/21/2025,Dhaka,Dhaka,32.72,27.1,29.91,80.67,36.9,152.05,29.1,23.01,10.42,27.39,80.74,84.76,85.75,80.71,530,1697.69,0.23,95
7/22/2025,Dhaka,Dhaka,33.28,26.41,29.84,80.03,27.71,178.1,27.77,23.62,26.38,28.47,81.05,82.56,88.29,81.3,549,1697.69,0.23,121
7/23/2025,Dhaka,Dhaka,29.18,21.14,25.16,77.32,37.34,173.97,24.61,37.99,24.3,28.13,81.45,79.41,77.34,81.87,543,1697.69,0.23,94
7/24/2025,Dhaka,Dhaka,32.14,22.32,27.23,78.56,30.76,175.5,13.54,32.74,25.4,27.39,81.21,85.7,79.1,79.89,521,1697.69,0.23,54
7/25/2025,Dhaka,Dhaka,30.16,21.37,25.76,87.73,11.76,192.56,12.03,26.33,34.57,27.16,81.31,78.71,77.81,88.19,548,1697.69,0.23,40
7/26/2025,Dhaka,Dhaka,26.44,20.99,23.71,80.01,11.03,174.17,33.32,16.33,27.81,26.59,81.69,75.57,84,83.53,542,1697.69,0.23,75
7/27/2025,Dhaka,Dhaka,36.65,27.13,31.89,75.72,32.85,170.39,23.22,14.34,14.95,26.75,81.68,86.11,75.97,80.67,565,1697.69,0.23,90
7/28/2025,Dhaka,Dhaka,36.47,27.32,31.9,78.85,37.29,188.35,10.85,29.1,16.09,27.64,80.01,78.5,84.76,81.48,571,1697.69,0.23,82
7/29/2025,Dhaka,Dhaka,25.58,17.99,21.78,75.32,31.26,188.74,31.84,27.77,24.45,27.93,79.75,77.2,82.56,83.25,573,1697.69,0.23,111
7/30/2025,Dhaka,Dhaka,34.85,29.17,32.01,82.64,18.13,192.29,35.81,24.61,23.01,26.78,79.07,79.02,79.41,85.75,576,1697.69,0.23,78
7/31/2025,Dhaka,Dhaka,26.06,19.05,22.55,84.07,10.4,173.08,13.71,13.54,23.62,27.76,79.83,77.87,85.7,88.29,603,1697.69,0.23,67
8/1/2025,Dhaka,Dhaka,33.39,27.9,30.64,84.73,10.26,152.72,30.14,12.03,37.99,27.09,80.62,85.05,78.71,77.34,580,1697.69,0.23,27
8/2/2025,Dhaka,Dhaka,36.91,27.1,32.01,81.49,20.09,151.22,14.81,33.32,32.74,27.78,80.19,80.05,75.57,79.1,573,1697.69,0.23,37
8/3/2025,Dhaka,Dhaka,36.44,29.18,32.81,88.25,21.13,160.28,14.89,23.22,26.33,28.97,80.4,87.46,86.11,77.81,578,1697.69,0.23,128
8/4/2025,Dhaka,Dhaka,31.43,22.48,26.95,79.01,20.84,148.57,36.9,10.85,16.33,29.1,82.19,80.67,78.5,84,560,1697.69,0.23,84
8/5/2025,Dhaka,Dhaka,32.84,25.14,28.99,79.38,37.13,132.12,27.71,31.84,14.34,28.39,82.22,80.03,77.2,75.97,549,1697.69,0.23,104
8/6/2025,Dhaka,Dhaka,36.81,28.05,32.43,88.05,30.37,137.98,37.34,35.81,29.1,29.42,82.8,77.32,79.02,84.76,557,1697.69,0.23,113
8/7/2025,Dhaka,Dhaka,34.31,26.03,30.17,83.76,16.86,150.22,30.76,13.71,27.77,29.48,83.57,78.56,77.87,82.56,557,1697.69,0.23,95
8/8/2025,Dhaka,Dhaka,36.42,28.14,32.28,78.56,10.25,156.69,11.76,30.14,24.61,30.57,83.52,87.73,85.05,79.41,572,1697.69,0.23,70
8/9/2025,Dhaka,Dhaka,29.05,21.41,25.23,86.77,20.74,156.67,11.03,14.81,13.54,30.81,82.64,80.01,80.05,85.7,569,1697.69,0.23,95
8/10/2025,Dhaka,Dhaka,31.08,24.62,27.85,76.39,28.25,157.32,32.85,14.89,12.03,29.84,83.4,75.72,87.46,78.71,552,1697.69,0.23,80
8/11/2025,Dhaka,Dhaka,27.18,19.28,23.23,75.07,32.34,164.44,37.29,36.9,33.32,29.13,81.7,78.85,80.67,75.57,557,1697.69,0.23,136
8/12/2025,Dhaka,Dhaka,25.01,15.8,20.4,79.67,22.09,175.94,31.26,27.71,23.22,28.6,81.14,75.32,80.03,86.11,570,1697.69,0.23,118
8/13/2025,Dhaka,Dhaka,29.14,23.65,26.39,75.79,38.8,160.91,18.13,37.34,10.85,27.37,81.18,82.64,77.32,78.5,546,1697.69,0.23,95
8/14/2025,Dhaka,Dhaka,29.95,23.71,26.83,88.88,12.41,169.33,10.4,30.76,31.84,26.51,79.43,84.07,78.56,77.2,545,1697.69,0.23,89
8/15/2025,Dhaka,Dhaka,33.43,25.81,29.62,88.8,24.58,164.88,10.26,11.76,35.81,26.03,80.16,84.73,87.73,79.02,526,1697.69,0.23,138
8/16/2025,Dhaka,Dhaka,27.28,20.54,23.91,83.86,35.89,179.21,20.09,11.03,13.71,25.65,81.62,81.49,80.01,77.87,511,1697.69,0.23,55
8/17/2025,Dhaka,Dhaka,35.62,27.36,31.49,89.84,24.12,194.35,21.13,32.85,30.14,25.46,81.21,88.25,75.72,85.05,529,1697.69,0.23,133
8/18/2025,Dhaka,Dhaka,35.53,29.99,32.76,79.61,29.97,190.22,20.84,37.29,14.81,25.98,83.13,79.01,78.85,80.05,545,1697.69,0.23,111
8/19/2025,Dhaka,Dhaka,26.12,20.63,23.37,75.16,23.98,187.85,37.13,31.26,14.89,27.34,83.78,79.38,75.32,87.46,548,1697.69,0.23,138
8/20/2025,Dhaka,Dhaka,35.3,29.87,32.59,77.76,18.06,189.74,30.37,18.13,36.9,27.77,83.13,88.05,82.64,80.67,547,1697.69,0.23,117
8/21/2025,Dhaka,Dhaka,28.04,20.64,24.34,77.42,35.95,169,16.86,10.4,27.71,28.65,83.42,83.76,84.07,80.03,532,1697.69,0.23,112
8/22/2025,Dhaka,Dhaka,32.21,26.32,29.27,77.38,32.65,192.54,10.25,10.26,37.34,28.3,81.78,78.56,84.73,77.32,544,1697.69,0.23,41
8/23/2025,Dhaka,Dhaka,31.12,21.74,26.43,75.71,34.59,200.61,20.74,20.09,30.76,28.25,80.15,86.77,81.49,78.56,577,1697.69,0.23,107
8/24/2025,Dhaka,Dhaka,32.44,25.23,28.83,88.2,33.03,199.31,28.25,21.13,11.76,28.61,78.98,76.39,88.25,87.73,557,1697.69,0.23,120
8/25/2025,Dhaka,Dhaka,31.14,22.05,26.59,81.45,17.34,208.22,32.34,20.84,11.03,28.23,78.75,75.07,79.01,80.01,573,1697.69,0.23,122
8/26/2025,Dhaka,Dhaka,29.83,20.64,25.23,84.49,10.4,195.6,22.09,37.13,32.85,27.35,79.01,79.67,79.38,75.72,539,1697.69,0.23,148
8/27/2025,Dhaka,Dhaka,32.8,27.68,30.24,79.91,17.28,182.02,38.8,30.37,37.29,27.61,80.35,75.79,88.05,78.85,543,1697.69,0.23,101
8/28/2025,Dhaka,Dhaka,26.44,19.15,22.8,77.23,15.49,181.24,12.41,16.86,31.26,27.28,80.65,88.88,83.76,75.32,551,1697.69,0.23,142
8/29/2025,Dhaka,Dhaka,26.42,21.22,23.82,77.58,22.03,160.79,24.58,10.25,18.13,27.06,80.62,88.8,78.56,82.64,557,1697.69,0.23,81
8/30/2025,Dhaka,Dhaka,35.92,26.85,31.39,87.45,29.38,150.17,35.89,20.74,10.4,26.28,80.65,83.86,86.77,84.07,540,1697.69,0.23,96
8/31/2025,Dhaka,Dhaka,33.76,24.18,28.97,75.83,17.3,144.97,24.12,28.25,10.26,26.99,82.33,89.84,76.39,84.73,559,1697.69,0.23,153
9/1/2025,Dhaka,Dhaka,35.21,26.28,30.74,84.22,38.41,129.24,29.97,32.34,20.09,27.01,80.56,79.61,75.07,81.49,533,1697.69,0.23,173
9/2/2025,Dhaka,Dhaka,31.15,22.99,27.07,81.83,35.05,150.3,23.98,22.09,21.13,27.6,80.96,75.16,79.67,88.25,568,1697.69,0.23,139
9/3/2025,Dhaka,Dhaka,25.76,17.32,21.54,82.97,11.62,174.94,18.06,38.8,20.84,27.86,80.58,77.76,75.79,79.01,586,1697.69,0.23,146
9/4/2025,Dhaka,Dhaka,30.73,23.98,27.36,79.37,31.44,169.28,35.95,12.41,37.13,26.62,81.02,77.42,88.88,79.38,580,1697.69,0.23,122
9/5/2025,Dhaka,Dhaka,26.29,20.3,23.29,84.06,10.57,185.23,32.65,24.58,30.37,27.27,81.32,77.38,88.8,88.05,588,1697.69,0.23,46
9/6/2025,Dhaka,Dhaka,35.93,30.26,33.09,79.03,31.39,173.77,34.59,35.89,16.86,27.19,82.25,75.71,83.86,83.76,595,1697.69,0.23,136
9/7/2025,Dhaka,Dhaka,34.43,27.49,30.96,81.34,26.63,175.77,33.03,24.12,10.25,27.44,81.04,88.2,89.84,78.56,602,1697.69,0.23,165
9/8/2025,Dhaka,Dhaka,27.52,20.72,24.12,85.1,19.89,185.1,17.34,29.97,20.74,27.72,81.83,81.45,79.61,86.77,604,1697.69,0.23,167
9/9/2025,Dhaka,Dhaka,29.08,19.87,24.48,87.08,10.23,166.58,10.4,23.98,28.25,26.78,81.96,84.49,75.16,76.39,582,1697.69,0.23,122
9/10/2025,Dhaka,Dhaka,33.11,26.92,30.01,89.33,28.93,141.77,17.28,18.06,32.34,26.41,82.71,79.91,77.76,75.07,587,1697.69,0.23,222
9/11/2025,Dhaka,Dhaka,36.14,30.24,33.19,78.36,14.84,159.08,15.49,35.95,22.09,27.62,83.62,77.23,77.42,79.67,583,1697.69,0.23,247
9/12/2025,Dhaka,Dhaka,35.22,27.61,31.41,81.04,36.34,142.48,22.03,32.65,38.8,28.45,83.47,77.58,77.38,75.79,560,1697.69,0.23,90
9/13/2025,Dhaka,Dhaka,34.46,26.07,30.26,88.71,26.14,168.25,29.38,34.59,12.41,29.61,83.04,87.45,75.71,88.88,544,1697.69,0.23,97
9/14/2025,Dhaka,Dhaka,36.63,28.68,32.66,77.23,20.87,163,17.3,33.03,24.58,29.2,84.42,75.83,88.2,88.8,524,1697.69,0.23,244
9/15/2025,Dhaka,Dhaka,27.9,19.96,23.93,78.57,26.74,157.25,38.41,17.34,35.89,29.45,83.84,84.22,81.45,83.86,528,1697.69,0.23,205
9/16/2025,Dhaka,Dhaka,27.67,21.01,24.34,85.81,17.8,164.09,35.05,10.4,24.12,29.42,82.9,81.83,84.49,89.84,538,1697.69,0.23,234
9/17/2025,Dhaka,Dhaka,26.43,20.73,23.58,85.4,16.19,171.66,11.62,17.28,29.97,29.4,82.72,82.97,79.91,79.61,536,1697.69,0.23,199
9/18/2025,Dhaka,Dhaka,25.38,16.56,20.97,81.74,38.65,158.92,31.44,15.49,23.98,28.48,82.16,79.37,77.23,75.16,541,1697.69,0.23,199
9/19/2025,Dhaka,Dhaka,31.41,22.17,26.79,75.74,26.68,182.72,10.57,22.03,18.06,26.74,82.64,84.06,77.58,77.76,578,1697.69,0.23,139
9/20/2025,Dhaka,Dhaka,33.02,23.81,28.42,75,25.05,173.06,31.39,29.38,35.95,26.08,81.89,79.03,87.45,77.42,575,1697.69,0.23,139
9/21/2025,Dhaka,Dhaka,25.42,20.2,22.81,83.05,15.52,171.98,26.63,17.3,32.65,25.81,79.93,81.34,75.83,77.38,578,1697.69,0.23,243
9/22/2025,Dhaka,Dhaka,28.36,23.29,25.83,81.11,33.5,166.62,19.89,38.41,34.59,24.41,80.76,85.1,84.22,75.71,563,1697.69,0.23,202
9/23/2025,Dhaka,Dhaka,29.12,20.51,24.81,86.14,16.36,173.38,10.23,35.05,33.03,24.68,81.12,87.08,81.83,88.2,567,1697.69,0.23,230
9/24/2025,Dhaka,Dhaka,26.86,19.37,23.11,79.13,33.73,171.94,28.93,11.62,17.34,24.74,81.17,89.33,82.97,81.45,545,1697.69,0.23,167
9/25/2025,Dhaka,Dhaka,28.21,21.95,25.08,78.11,35.93,189.48,14.84,31.44,10.4,24.68,80.27,78.36,79.37,84.49,550,1697.69,0.23,207
9/26/2025,Dhaka,Dhaka,36.39,29.07,32.73,75.22,38.12,186.76,36.34,10.57,17.28,25.26,79.75,81.04,84.06,79.91,534,1697.69,0.23,84
9/27/2025,Dhaka,Dhaka,35.22,27.31,31.26,79.38,39.26,198.2,26.14,31.39,15.49,26.11,79.68,88.71,79.03,77.23,534,1697.69,0.23,185
9/28/2025,Dhaka,Dhaka,25.39,20.38,22.88,76.11,38.95,212.41,20.87,26.63,22.03,26.52,80.31,77.23,81.34,77.58,522,1697.69,0.23,214
9/29/2025,Dhaka,Dhaka,31.98,22.68,27.33,79,39.68,235.84,26.74,19.89,29.38,26.53,79.31,78.57,85.1,87.45,529,1697.69,0.23,265
9/30/2025,Dhaka,Dhaka,36.44,31.22,33.83,82.58,20.24,242.02,17.8,10.23,17.3,26.74,79.01,85.81,87.08,75.83,528,1697.69,0.23,214
10/1/2025,Dhaka,Dhaka,33,25,29,73.02,10.24,245.9,16.19,28.93,38.41,28.03,78.5,85.4,89.33,84.22,523,1697.69,0.23,142
10/2/2025,Dhaka,Dhaka,25.38,18.54,21.96,72.93,11.22,222.41,38.65,14.84,35.05,28.87,77.63,81.74,78.36,81.83,486,1697.69,0.23,132
10/3/2025,Dhaka,Dhaka,28.57,18.75,23.66,78.03,11.22,197.7,26.68,36.34,11.62,28.43,76.89,75.74,81.04,82.97,457,1697.69,0.23,91
10/4/2025,Dhaka,Dhaka,26.95,19.47,23.21,72.45,5.29,170.8,25.05,26.14,31.44,27.13,77.29,75,88.71,79.37,445,1697.69,0.23,94
10/5/2025,Dhaka,Dhaka,35.06,28.32,31.69,67.95,10.42,136.83,15.52,20.87,10.57,25.98,76.3,83.05,77.23,84.06,420,1697.69,0.23,322
10/6/2025,Dhaka,Dhaka,29.64,20.72,25.18,78.03,9.11,108.3,33.5,26.74,31.39,27.24,75.14,81.11,78.57,79.03,388,1697.69,0.23,211
10/7/2025,Dhaka,Dhaka,32.1,23.62,27.86,77.78,7.89,77.73,16.36,17.8,26.63,26.93,75,86.14,85.81,81.34,356,1697.69,0.23,275
10/8/2025,Dhaka,Dhaka,36.17,30.34,33.25,66.82,14.38,65.38,33.73,16.19,19.89,26.08,74.31,79.13,85.4,85.1,348,1697.69,0.23,269
10/9/2025,Dhaka,Dhaka,27.87,18.19,23.03,71.12,5.1,69.52,35.93,38.65,10.23,26.69,73.43,78.11,81.74,87.08,349,1697.69,0.23,288
10/10/2025,Dhaka,Dhaka,26.17,18.85,22.51,69.35,8.97,63.4,38.12,26.68,28.93,26.84,73.17,75.22,75.74,89.33,336,1697.69,0.23,87
10/11/2025,Dhaka,Dhaka,36.64,31.32,33.98,66.67,8.16,61.15,39.26,25.05,14.84,26.68,71.93,79.38,75,78.36,327,1697.69,0.23,151
10/12/2025,Dhaka,Dhaka,29.75,20.98,25.37,79.38,11.34,64.02,38.95,15.52,36.34,28.21,71.1,76.11,83.05,81.04,329,1697.69,0.23,269
10/13/2025,Dhaka,Dhaka,32.2,24.53,28.36,76.89,14.38,64.95,39.68,33.5,26.14,27.31,72.73,79,81.11,88.71,336,1697.69,0.23,295
10/14/2025,Dhaka,Dhaka,33.39,23.71,28.55,74.56,6.38,70.22,20.24,16.36,20.87,27.77,72.57,82.58,86.14,77.23,331,1697.69,0.23,310
10/15/2025,Dhaka,Dhaka,26.08,20.51,23.3,77.67,6.88,68.71,10.24,33.73,26.74,27.86,72.11,73.02,79.13,78.57,324,1697.69,0.23,206
10/16/2025,Dhaka,Dhaka,33.64,25.8,29.72,69.79,11.7,61.21,11.22,35.93,17.8,26.44,73.66,72.93,78.11,85.81,309,1697.69,0.23,269
10/17/2025,Dhaka,Dhaka,27.22,19.53,23.38,72.38,11.62,67.81,11.22,38.12,16.19,27.4,73.47,78.03,75.22,85.4,316,1697.69,0.23,152
10/18/2025,Dhaka,Dhaka,34.89,25.95,30.42,79.75,9.16,70.46,5.29,39.26,38.65,27.52,73.91,72.45,79.38,81.74,320,1697.69,0.23,193
10/19/2025,Dhaka,Dhaka,32.63,23.62,28.12,72.78,13.95,71.46,10.42,38.95,26.68,27.01,75.77,67.95,76.11,75.74,317,1697.69,0.23,311
10/20/2025,Dhaka,Dhaka,28.16,19.99,24.07,68.8,11.74,74.07,9.11,39.68,25.05,27.41,74.83,78.03,79,75,299,1697.69,0.23,333
10/21/2025,Dhaka,Dhaka,28.1,21.43,24.77,74.5,8.64,71.43,7.89,20.24,15.52,26.79,73.68,77.78,82.58,83.05,296,1697.69,0.23,277
10/22/2025,Dhaka,Dhaka,35.82,28.47,32.14,74.53,13.82,73.69,14.38,10.24,33.5,26.25,73.67,66.82,73.02,81.11,298,1697.69,0.23,280
10/23/2025,Dhaka,Dhaka,30.65,25.31,27.98,67.01,12.89,80.63,5.1,11.22,16.36,27.52,73.22,71.12,72.93,86.14,321,1697.69,0.23,285
10/24/2025,Dhaka,Dhaka,25.21,18.07,21.64,72.96,12.55,81.82,8.97,11.22,33.73,27.27,72.82,69.35,78.03,79.13,329,1697.69,0.23,158
10/25/2025,Dhaka,Dhaka,30.08,23.79,26.94,67.7,11.46,82.75,8.16,5.29,35.93,27.02,72.91,66.67,72.45,78.11,330,1697.69,0.23,181
10/26/2025,Dhaka,Dhaka,26.48,20.04,23.26,68.39,13.72,85.05,11.34,10.42,38.12,26.52,71.18,79.38,67.95,75.22,333,1697.69,0.23,319
10/27/2025,Dhaka,Dhaka,35.64,26.23,30.93,67,6.69,84.82,14.38,9.11,39.26,25.83,70.56,76.89,78.03,79.38,354,1697.69,0.23,375
10/28/2025,Dhaka,Dhaka,25.19,15.68,20.44,79.92,9.05,79.77,6.38,7.89,38.95,26.81,70.3,74.56,77.78,76.11,363,1697.69,0.23,374
10/29/2025,Dhaka,Dhaka,30.83,22.75,26.79,78.11,8.35,80.18,6.88,14.38,39.68,26.19,71.07,77.67,66.82,79,366,1697.69,0.23,407
10/30/2025,Dhaka,Dhaka,26.33,20,23.16,79.62,13.42,74.71,11.7,5.1,20.24,25.43,71.58,69.79,71.12,82.58,355,1697.69,0.23,345
10/31/2025,Dhaka,Dhaka,31.57,23.99,27.78,69.7,11.31,75.24,11.62,8.97,10.24,24.74,73.39,72.38,69.35,73.02,357,1697.69,0.23,137
11/1/2025,Dhaka,Dhaka,32.18,24.12,28.15,68.9,4.93,74,9.16,8.16,11.22,25.61,72.92,79.75,66.67,72.93,348,1697.69,0.23,237
11/2/2025,Dhaka,Dhaka,25.73,17.99,21.86,64.75,4.97,67.47,13.95,11.34,11.22,25.79,73.09,72.78,79.38,78.03,339,1697.69,0.23,436
11/3/2025,Dhaka,Dhaka,33.94,26.78,30.36,60.47,1.91,58.72,11.74,14.38,5.29,25.59,72.57,68.8,76.89,72.45,307,1697.69,0.23,448
11/4/2025,Dhaka,Dhaka,36.96,30.39,33.68,56.95,0.08,53.95,8.64,6.38,10.42,25.51,71.64,74.5,74.56,67.95,285,1697.69,0.23,416
11/5/2025,Dhaka,Dhaka,27.12,19.3,23.21,68.66,3.14,44.98,13.82,6.88,9.11,27.4,68.36,74.53,77.67,78.03,260,1697.69,0.23,422
11/6/2025,Dhaka,Dhaka,29.3,23.62,26.46,65.5,1.98,39.77,12.89,11.7,7.89,26.89,67.01,67.01,69.79,77.78,234,1697.69,0.23,371
11/7/2025,Dhaka,Dhaka,32.14,24.32,28.23,56.14,1.68,28.33,12.55,11.62,14.38,27.36,64.99,72.96,72.38,66.82,209,1697.69,0.23,263
11/8/2025,Dhaka,Dhaka,29.73,22.17,25.95,54.13,3.45,18.69,11.46,9.16,5.1,27.42,63.05,67.7,79.75,71.12,196,1697.69,0.23,264
11/9/2025,Dhaka,Dhaka,35.31,28.75,32.03,63.44,3.31,17.22,13.72,13.95,8.97,27.11,60.94,68.39,72.78,69.35,192,1697.69,0.23,335
11/10/2025,Dhaka,Dhaka,25.04,18.71,21.87,65.17,4.03,15.56,6.69,11.74,8.16,28.56,60.75,67,68.8,66.67,200,1697.69,0.23,332
11/11/2025,Dhaka,Dhaka,25.28,19.05,22.17,50.8,4.64,17.67,9.05,8.64,11.34,27.35,61.43,79.92,74.5,79.38,199,1697.69,0.23,326
11/12/2025,Dhaka,Dhaka,28.17,18.8,23.48,53.08,4.31,22.23,8.35,13.82,14.38,25.7,60.55,78.11,74.53,76.89,201,1697.69,0.23,283
